run,type,module,name,attrname,attrvalue,value
BinomialCQI-4-20180915-01:32:26-33975,param,,,CellularNetwork.users[*].validationCQI,false,
BinomialCQI-4-20180915-01:32:26-33975,param,,,CellularNetwork.users[*].fixedCQI,0,
BinomialCQI-4-20180915-01:32:26-33975,param,,,**.webServer[*].fixedRate,false,
BinomialCQI-5-20180915-01:32:26-33980,runattr,,,configname,BinomialCQI,
BinomialCQI-5-20180915-01:32:26-33980,runattr,,,datetime,20180915-01:32:26,
BinomialCQI-5-20180915-01:32:26-33980,runattr,,,experiment,BinomialCQI,
BinomialCQI-5-20180915-01:32:26-33980,runattr,,,inifile,omnetpp.ini,
BinomialCQI-5-20180915-01:32:26-33980,runattr,,,iterationvars,$usertraffic=0.1,
BinomialCQI-5-20180915-01:32:26-33980,runattr,,,iterationvarsf,usertraffic=0.1-,
BinomialCQI-5-20180915-01:32:26-33980,runattr,,,measurement,$usertraffic=0.1,
BinomialCQI-5-20180915-01:32:26-33980,runattr,,,network,rrcellnet.CellularNetwork,
BinomialCQI-5-20180915-01:32:26-33980,runattr,,,processid,33980,
BinomialCQI-5-20180915-01:32:26-33980,runattr,,,repetition,5,
BinomialCQI-5-20180915-01:32:26-33980,runattr,,,replication,#5,
BinomialCQI-5-20180915-01:32:26-33980,runattr,,,resultdir,results,
BinomialCQI-5-20180915-01:32:26-33980,runattr,,,runnumber,5,
BinomialCQI-5-20180915-01:32:26-33980,runattr,,,seedset,5,
BinomialCQI-5-20180915-01:32:26-33980,itervar,,,usertraffic,0.1,
BinomialCQI-5-20180915-01:32:26-33980,param,,,**.webServer[*].lambda,0.1,
BinomialCQI-5-20180915-01:32:26-33980,param,,,**.bestCQIScheduler,false,
BinomialCQI-5-20180915-01:32:26-33980,param,,,CellularNetwork.users[*].isBinomial,true,
BinomialCQI-5-20180915-01:32:26-33980,param,,,CellularNetwork.users[0].cqi_binomial_p,0.13,
BinomialCQI-5-20180915-01:32:26-33980,param,,,CellularNetwork.users[1].cqi_binomial_p,0.22,
BinomialCQI-5-20180915-01:32:26-33980,param,,,CellularNetwork.users[2].cqi_binomial_p,0.31,
BinomialCQI-5-20180915-01:32:26-33980,param,,,CellularNetwork.users[3].cqi_binomial_p,0.40,
BinomialCQI-5-20180915-01:32:26-33980,param,,,CellularNetwork.users[4].cqi_binomial_p,0.49,
BinomialCQI-5-20180915-01:32:26-33980,param,,,CellularNetwork.users[5].cqi_binomial_p,0.58,
BinomialCQI-5-20180915-01:32:26-33980,param,,,CellularNetwork.users[6].cqi_binomial_p,0.67,
BinomialCQI-5-20180915-01:32:26-33980,param,,,CellularNetwork.users[7].cqi_binomial_p,0.76,
BinomialCQI-5-20180915-01:32:26-33980,param,,,CellularNetwork.users[8].cqi_binomial_p,0.85,
BinomialCQI-5-20180915-01:32:26-33980,param,,,CellularNetwork.users[9].cqi_binomial_p,0.94,
BinomialCQI-5-20180915-01:32:26-33980,param,,,**.nUsersCell,10,
BinomialCQI-5-20180915-01:32:26-33980,param,,,**.**.timeFramePeriod,1ms,
BinomialCQI-5-20180915-01:32:26-33980,param,,,**.**.nFrameSlots,25,
BinomialCQI-5-20180915-01:32:26-33980,param,,,**.webServer[*].size_uniform_a,3,
BinomialCQI-5-20180915-01:32:26-33980,param,,,**.webServer[*].size_uniform_b,75,
BinomialCQI-5-20180915-01:32:26-33980,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
BinomialCQI-5-20180915-01:32:26-33980,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
BinomialCQI-5-20180915-01:32:26-33980,param,,,CellularNetwork.users[*].validationCQI,false,
BinomialCQI-5-20180915-01:32:26-33980,param,,,CellularNetwork.users[*].fixedCQI,0,
BinomialCQI-5-20180915-01:32:26-33980,param,,,**.webServer[*].fixedRate,false,
BinomialCQI-6-20180915-01:32:27-33985,runattr,,,configname,BinomialCQI,
BinomialCQI-6-20180915-01:32:27-33985,runattr,,,datetime,20180915-01:32:27,
BinomialCQI-6-20180915-01:32:27-33985,runattr,,,experiment,BinomialCQI,
BinomialCQI-6-20180915-01:32:27-33985,runattr,,,inifile,omnetpp.ini,
BinomialCQI-6-20180915-01:32:27-33985,runattr,,,iterationvars,$usertraffic=0.1,
BinomialCQI-6-20180915-01:32:27-33985,runattr,,,iterationvarsf,usertraffic=0.1-,
BinomialCQI-6-20180915-01:32:27-33985,runattr,,,measurement,$usertraffic=0.1,
BinomialCQI-6-20180915-01:32:27-33985,runattr,,,network,rrcellnet.CellularNetwork,
BinomialCQI-6-20180915-01:32:27-33985,runattr,,,processid,33985,
BinomialCQI-6-20180915-01:32:27-33985,runattr,,,repetition,6,
BinomialCQI-6-20180915-01:32:27-33985,runattr,,,replication,#6,
BinomialCQI-6-20180915-01:32:27-33985,runattr,,,resultdir,results,
BinomialCQI-6-20180915-01:32:27-33985,runattr,,,runnumber,6,
BinomialCQI-6-20180915-01:32:27-33985,runattr,,,seedset,6,
BinomialCQI-6-20180915-01:32:27-33985,itervar,,,usertraffic,0.1,
BinomialCQI-6-20180915-01:32:27-33985,param,,,**.webServer[*].lambda,0.1,
BinomialCQI-6-20180915-01:32:27-33985,param,,,**.bestCQIScheduler,false,
BinomialCQI-6-20180915-01:32:27-33985,param,,,CellularNetwork.users[*].isBinomial,true,
BinomialCQI-6-20180915-01:32:27-33985,param,,,CellularNetwork.users[0].cqi_binomial_p,0.13,
BinomialCQI-6-20180915-01:32:27-33985,param,,,CellularNetwork.users[1].cqi_binomial_p,0.22,
BinomialCQI-6-20180915-01:32:27-33985,param,,,CellularNetwork.users[2].cqi_binomial_p,0.31,
BinomialCQI-6-20180915-01:32:27-33985,param,,,CellularNetwork.users[3].cqi_binomial_p,0.40,
BinomialCQI-6-20180915-01:32:27-33985,param,,,CellularNetwork.users[4].cqi_binomial_p,0.49,
BinomialCQI-6-20180915-01:32:27-33985,param,,,CellularNetwork.users[5].cqi_binomial_p,0.58,
BinomialCQI-6-20180915-01:32:27-33985,param,,,CellularNetwork.users[6].cqi_binomial_p,0.67,
BinomialCQI-6-20180915-01:32:27-33985,param,,,CellularNetwork.users[7].cqi_binomial_p,0.76,
BinomialCQI-6-20180915-01:32:27-33985,param,,,CellularNetwork.users[8].cqi_binomial_p,0.85,
BinomialCQI-6-20180915-01:32:27-33985,param,,,CellularNetwork.users[9].cqi_binomial_p,0.94,
BinomialCQI-6-20180915-01:32:27-33985,param,,,**.nUsersCell,10,
BinomialCQI-6-20180915-01:32:27-33985,param,,,**.**.timeFramePeriod,1ms,
BinomialCQI-6-20180915-01:32:27-33985,param,,,**.**.nFrameSlots,25,
BinomialCQI-6-20180915-01:32:27-33985,param,,,**.webServer[*].size_uniform_a,3,
BinomialCQI-6-20180915-01:32:27-33985,param,,,**.webServer[*].size_uniform_b,75,
BinomialCQI-6-20180915-01:32:27-33985,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
BinomialCQI-6-20180915-01:32:27-33985,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
