run,type,module,name,attrname,attrvalue,value
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,runattr,,,datetime,20180914-17:34:48,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,runattr,,,experiment,UniformCQI_bestCQIScheduler,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,runattr,,,inifile,omnetpp.ini,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,runattr,,,iterationvars,$usertraffic=0.1,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,runattr,,,iterationvarsf,usertraffic=0.1-,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,runattr,,,measurement,$usertraffic=0.1,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,runattr,,,network,rrcellnet.CellularNetwork,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,runattr,,,processid,26905,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,runattr,,,repetition,7,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,runattr,,,replication,#7,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,runattr,,,resultdir,results,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,runattr,,,runnumber,7,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,runattr,,,seedset,7,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,itervar,,,usertraffic,0.1,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,param,,,**.bestCQIScheduler,true,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,param,,,**.webServer[*].lambda,0.1,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,param,,,**.bestCQIScheduler,false,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,param,,,CellularNetwork.users[*].isBinomial,false,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,param,,,**.nUsersCell,10,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,param,,,**.**.timeFramePeriod,1ms,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,param,,,**.**.nFrameSlots,25,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,param,,,**.webServer[*].size_uniform_a,3,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,param,,,**.webServer[*].size_uniform_b,75,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,param,,,CellularNetwork.users[*].validationCQI,false,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,param,,,CellularNetwork.users[*].fixedCQI,0,
UniformCQI_bestCQIScheduler-7-20180914-17:34:48-26905,param,,,**.webServer[*].fixedRate,false,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,runattr,,,configname,UniformCQI_bestCQIScheduler,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,runattr,,,datetime,20180914-17:34:49,
UniformCQI_bestCQIScheduler-8-20180914-17:34:49-26915,runattr,,,experiment,UniformCQI_bestCQIScheduler,
