run,type,module,name,attrname,attrvalue,value
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,param,,,CellularNetwork.users[2].cqi_binomial_p,0.31,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,param,,,CellularNetwork.users[3].cqi_binomial_p,0.40,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,param,,,CellularNetwork.users[4].cqi_binomial_p,0.49,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,param,,,CellularNetwork.users[5].cqi_binomial_p,0.58,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,param,,,CellularNetwork.users[6].cqi_binomial_p,0.67,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,param,,,CellularNetwork.users[7].cqi_binomial_p,0.76,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,param,,,CellularNetwork.users[8].cqi_binomial_p,0.85,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,param,,,CellularNetwork.users[9].cqi_binomial_p,0.94,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,param,,,**.nUsersCell,10,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,param,,,**.**.timeFramePeriod,1ms,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,param,,,**.**.nFrameSlots,25,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,param,,,**.webServer[*].size_uniform_a,3,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,param,,,**.webServer[*].size_uniform_b,75,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,param,,,CellularNetwork.users[*].validationCQI,false,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,param,,,CellularNetwork.users[*].fixedCQI,0,
BinomialCQI_bestCQIScheduler-3-20180920-01:36:06-3450,param,,,**.webServer[*].fixedRate,false,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,runattr,,,configname,BinomialCQI_bestCQIScheduler,
